agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,simce_leng,simce_mate,simce_comp,simce_nat,simce_soc,alumnos_leng,alumnos_mate,alumnos_comp,alumnos_nat,alumnos_soc
2006,114,ESCUELA PLACIDO VILLARROEL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22023784,-70.14464942,228,233,237,,,33,33,237,,
2006,115,ESCUELA JAVIERA CARRERA VERDUGO,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.21679261,-70.15337252,229,212,227,,,57,57,227,,
2006,116,COLEGIO REPUBLICA DE CROACIA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22727554,-70.13500436,223,214,220,,,84,83,220,,
2006,117,ESCUELA PAULA JARAQUEMADA ALQUIZAR,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22081454,-70.14627125,234,223,236,,,62,64,236,,
2006,119,ESCUELA CENTENARIO,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.21395513,-70.14515860,209,198,206,,,59,57,206,,
2006,120,LICEO COM.Y TEC.ARTURO PRAT CHACON,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.20961931,-70.14361465,191,171,179,,,36,37,179,,
2006,122,ESCUELA THILDA PORTILLO OLIVARES,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.23615340,-70.14113788,227,231,238,,,60,59,238,,
2006,123,COLEGIO ESPANA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.23972041,-70.12885318,217,193,203,,,54,52,203,,
2006,125,ESCUELA PROFESOR MANUEL CASTRO RAMOS,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.24574204,-70.13798171,258,259,261,,,100,104,261,,
2006,126,COLEGIO REPUBLICA DE ITALIA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.24363433,-70.13138962,229,227,239,,,127,127,239,,
2006,127,LICEO MARIA AUXILIADORA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22258041,-70.14841871,303,297,302,,,83,83,302,,
2006,129,LICEO SUPERIOR GABRIELA MISTRAL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22111977,-70.15209309,211,197,205,,,13,13,205,,
2006,130,COLEGIO NORTH COLLEGE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22339436,-70.14414606,286,293,297,,,36,36,297,,
2006,131,LICEO PARTICULAR MIXTO ESCASCE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22447015,-70.14820285,254,248,257,,,39,39,257,,
2006,132,LICEO ACADEMIA IQUIQUE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.33293869,-70.13943265,290,288,299,,,110,110,299,,
2006,133,COLEGIO ADVENTISTA DE IQUIQUE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22547746,-70.14890900,246,259,263,,,53,54,263,,
2006,134,LICEO ATENEA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.21555748,-70.15433970,241,232,245,,,65,64,245,,
2006,144,COLEGIO IQUIQUE YOUNG SCHOOL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22375382,-70.14305749,250,245,256,,,57,57,256,,
2006,154,ESCUELA BASICA FRONTERIZA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.99683060,-69.77273855,215,196,187,,,6,6,187,,
2006,156,ESCUELA PISAGUA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.59798472,-70.21297554,,,,,,4,4,,,
2006,160,ESCUELA PACHICA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.86628571,-69.43372094,,,,,,5,5,,,
2006,161,LICEO DE HUARA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.99687623,-69.77263363,250,239,241,,,13,13,241,,
2006,162,ESCUELA SIBAYA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.78314675,-69.17414199,192,184,197,,,6,6,197,,
2006,167,ESCUELA CAMINA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-19.31180284,-69.42463304,237,220,230,,,16,16,230,,
2006,168,ESCUELA CUISAMA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.32428926,-69.45581333,,,,,,1,1,,,
2006,169,ESCUELA QUISTAGAMA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.34612940,-69.50804787,,,,,,5,5,,,
2006,170,ESCUELA NAMA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.19146314,-69.41265239,,,,,,3,3,,,
2006,172,ESCUELA CHAPIQUILTA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.31772736,-69.41053135,244,213,220,,,6,6,220,,
2006,173,ESCUELA MOQUELLA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.35069175,-69.51497425,,,,,,4,4,,,
2006,174,ESCUELA FRANCIA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.38155623,-69.57147460,,,,,,2,2,,,
2006,177,ESCUELA BASICA CARIQUIMA,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.46720963,-68.64475591,,,,,,5,5,,,
2006,178,LICEO TECNICO PROFESIONAL COLCHANE,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-19.27647790,-68.63913529,194,175,201,,,7,7,201,,
2006,179,ESCUELA BASICA MAUQUE,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.32282248,-68.88055632,,,,,,1,1,,,
2006,186,ESCUELA BASICA ENQUELGA,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.22896695,-68.80449123,,,,,,2,2,,,
2006,187,ESCUELA VERTIENTE DEL SABER,PICA,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.48843843,-69.32476269,268,272,268,,,18,18,268,,
2006,188,ESC. MATILLA DE NUEVA EXTREMADURA,PICA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.51322715,-69.35998545,259,221,222,,,7,7,222,,
2006,192,ESCUELA BASICA MAMINA,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.07103589,-69.21761041,303,274,312,,,6,6,312,,
2006,193,ESCUELA BASICA POZO ALMONTE,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.26165927,-69.78409487,213,207,216,,,51,51,216,,
2006,195,ESCUELA BASICA LA TIRANA,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.33764658,-69.65542836,230,214,229,,,14,15,229,,
2006,196,ESCUELA BASICA HUATACONDO,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.92778172,-69.05335706,,,,,,1,1,,,
2006,198,ESCUELA BASICA LA HUAYCA,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.43056844,-69.56046287,207,206,230,,,9,9,230,,
2006,201,ESCUELA CARLOS CONDELL DE LA HAZA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.09387946,-70.20394638,235,224,261,,,59,60,261,,
2006,203,ESCUELA PABLO NERUDA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.08918000,-70.19440786,218,205,216,,,57,57,216,,
2006,204,ESCUELA L.GRAL.BERNARDO O'HIGGINS R.,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.08531555,-70.18921907,198,185,212,,,65,69,212,,
2006,205,ESCUELA ARTURO PRAT CHACON,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.08868601,-70.19525665,239,239,267,,,72,72,267,,
2006,206,ESCUELA ESTADOS UNIDOS DE NORTEAMERICA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.10881136,-70.21001540,208,198,223,,,23,22,223,,
2006,208,COLEGIO SAGRADA FAMILIA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.09460395,-70.20492181,253,251,261,,,85,85,261,,
2006,210,ESCUELA ARTURO PEREZ CANTO,MARÍA ELENA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.34456834,-69.66779774,232,227,231,,,112,111,231,,
2006,223,ESCUELA CLAUDIO ARRAU,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.44944082,-68.92604900,244,249,256,,,102,102,256,,
2006,224,ESCUELA GRECIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.46030308,-68.93369259,244,239,265,,,107,107,265,,
2006,225,ESCUELA REPUBLICA DE BOLIVIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.46270395,-68.92858855,248,251,268,,,174,174,268,,
2006,226,ESCUELA BASICA EMILIO SOTOMAYOR,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.43814664,-68.92265365,261,259,278,,,155,155,278,,
2006,227,ESCUELA BASICA PRESIDENTE BALMACEDA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45924127,-68.92285578,233,237,240,,,196,195,240,,
2006,228,ESCUELA BASICA VADO DE TOPATER,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.47691489,-68.92946586,231,234,253,,,141,141,253,,
2006,229,ESCUELA REPUBLICA DE CHILE,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.44410083,-68.90693552,230,224,230,,,86,85,230,,
2006,230,ESCUELA BASICA ANDRES BELLO,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45607672,-68.91752161,243,231,263,,,80,82,263,,
2006,231,ESCUELA BASICA JOHN FITZGERALD KENNEDY,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45445192,-68.92017592,247,234,250,,,81,81,250,,
2006,232,ESCUELA BASICA PEDRO VERGARA KELLER,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.44161093,-68.93208823,211,205,226,,,75,73,226,,
2006,234,ESCUELA REPUBLICA DE ECUADOR,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45113560,-68.93899381,197,210,222,,,70,70,222,,
2006,239,ESCUELA BASICA 21 DE MAYO,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45131356,-68.93217098,237,221,228,,,74,75,228,,
2006,240,ESCUELA BASICA REPUBLICA DE FRANCIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.47485634,-68.93230533,245,233,242,,,76,76,242,,
2006,246,ESCUELA BASICA SENORA DE LA CANDELARIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.33769756,-68.21237749,,,,,,5,5,,,
2006,252,ESCUELA BASICA SAN FRANCISCO,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.34274831,-68.65013594,215,221,211,,,9,9,211,,
2006,253,COLEGIO ADVENTISTA DE CALAMA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.46550360,-68.92655564,263,247,268,,,80,81,268,,
2006,254,FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.46208920,-68.92760717,271,263,273,,,85,86,273,,
2006,255,COLEGIO  EJERCITO DE SALVACION,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.45990430,-68.93066026,239,233,256,,,126,127,256,,
2006,256,INSTITUTO OBISPO SILVA LEZAETA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.47694993,-68.92701620,268,267,290,,,129,127,290,,
2006,257,COLEGIO CHUQUICAMATA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.47759329,-68.91274566,307,304,332,,,120,117,332,,
2006,268,ESC. BASICA RURAL SAN ANTONIO DE PADUA,OLLAGÜE,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-21.22388393,-68.25250950,,,,,,4,4,,,
2006,269,ESCUELA BASICA SAN PEDRO DE ATACAMA,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.91184543,-68.20381488,242,225,245,,,35,36,245,,
2006,270,ESCUELA BASICA TOCONAO,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.19017015,-68.00642913,288,293,292,,,14,14,292,,
2006,273,ESCUELA BASICA SOLOR,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.94903450,-68.18260789,,,,,,3,3,,,
2006,274,ESCUELA BASICA SAN ROQUE,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-23.67869150,-68.07309409,,,,,,2,2,,,
2006,277,ESCUELA BASICA SAN BARTOLOME,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.90842871,-68.19797471,,,,,,3,3,,,
2006,284,LICEO MARIO BAHAMONDE SILVA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.65363642,-70.39889493,247,245,251,,,31,31,251,,
2006,285,LICEO MARTA NAREA DIAZ,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.65032073,-70.40104584,251,249,255,,,77,77,255,,
2006,288,ESCUELA JAPON,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.62618924,-70.37999961,247,248,267,,,164,164,267,,
2006,289,ESCUELA ESPANA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.62008243,-70.37818120,226,218,224,,,69,69,224,,
