agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,simce_leng,simce_mate,simce_comp,simce_nat,simce_soc,alumnos_leng,alumnos_mate,alumnos_comp,alumnos_nat,alumnos_soc
2009,5,JOVINA NARANJO FERNANDEZ,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.47681892,-70.31337859,233,210,,217,,18,18,,217,
2009,8,COLEGIO INTEGRADO EDUARDO FREI MONTALVA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.48231969,-70.31761582,260,236,,238,,42,44,,238,
2009,9,ESCUELA REPUBLICA DE ISRAEL,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.48707952,-70.30227201,273,263,,265,,159,158,,265,
2009,10,ESCUELA REPUBLICA DE FRANCIA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.47439094,-70.30906079,249,232,,231,,36,37,,231,
2009,11,ESC. GRAL. PEDRO LAGOS MARCHANT,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.49092829,-70.31153510,239,225,,244,,18,17,,244,
2009,12,ESCUELA GRAL JOSE MIGUEL CARRERA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.49187061,-70.29409698,233,223,,219,,40,40,,219,
2009,13,ESCUELA MANUEL RODRIGUEZ ERDOYZA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.48110017,-70.28467841,248,258,,246,,31,31,,246,
2009,14,ESCUELA ROMULO J. PENA MATURANA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.48123729,-70.28976499,268,237,,250,,21,21,,250,
2009,15,LICEO ARTISTICO DR. JUAN NOE CREVANI,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.47209843,-70.30079524,243,218,,225,,28,30,,225,
2009,17,ESCUELA SUBTTE. LUIS CRUZ MARTINEZ,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.46728730,-70.29077810,251,275,,261,,17,18,,261,
2009,18,ESC. COMTE. JUAN JOSE SAN MARTIN,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.47687809,-70.28764898,245,237,,230,,32,29,,230,
2009,19,ESC. HUMBERTO VALENZUELA GARCIA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.47456255,-70.29195945,219,221,,227,,33,33,,227,
2009,20,ESCUELA TUCAPEL,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.47978150,-70.29519947,228,217,,220,,36,36,,220,
2009,21,ESCUELA LINCOYAN,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.48369708,-70.30005880,247,223,,232,,12,11,,232,
2009,22,ESCUELA GABRIELA MISTRAL,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.44822155,-70.29063558,235,228,,230,,77,77,,230,
2009,25,ESCUELA CENTENARIO,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.44008092,-70.29312169,221,209,,208,,44,45,,208,
2009,26,ESCUELA REPUBLICA DE ARGENTINA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.47815872,-70.30387137,258,233,,241,,18,15,,241,
2009,27,ESCUELA ESMERALDA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.48330791,-70.30802044,267,248,,250,,19,17,,250,
2009,28,ESCUELA RICARDO SILVA ARRIAGADA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.48505614,-70.29425417,243,236,,237,,36,36,,237,
2009,29,ESCUELA AMERICA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.47718341,-70.28260370,232,205,,212,,38,38,,212,
2009,31,ESCUELA DARIO SALAS DIAZ,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.50065790,-70.25459142,266,234,,239,,21,20,,239,
2009,32,LICEO AGRICOLA JOSE ABELARDO NUNEZ M.,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.51926404,-70.17873779,,,,,,10,7,,,
2009,33,ESCUELA CARLOS CONDELL DE LA HAZA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.41711369,-70.22584880,243,226,,236,,15,15,,236,
2009,35,ESCUELA GRAL. MANUEL BAQUEDANO,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.45239985,-70.06769958,,,,,,2,3,,,
2009,36,ESCUELA IGNACIO CARRERA PINTO,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.49700971,-70.28385936,248,226,,240,,24,26,,240,
2009,38,ESCUELA ESPAÑA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.55881843,-70.10072669,228,231,,222,,29,28,,222,
2009,39,ESCUELA PAMPA ALGODONAL,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.57821290,-69.96516894,,,,,,4,4,,,
2009,45,COLEGIO ITALIANO SANTA ANA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Particular Subvencionado,URBANO,FUNCIONANDO,-18.48297530,-70.31429675,282,276,,276,,81,81,,276,
2009,50,COLEGIO ADVENTISTA DE ARICA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Particular Subvencionado,RURAL,FUNCIONANDO,-18.49332083,-70.27077136,265,249,,272,,50,49,,272,
2009,51,ESCUELA PARTICULAR REPÚBLICA DEL ECUADOR,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Particular Subvencionado,RURAL,FUNCIONANDO,-18.40026121,-70.31498365,,,,,,3,3,,,
2009,52,LICEO DOMINGO SANTA MARIA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Particular Subvencionado,URBANO,FUNCIONANDO,-18.46852853,-70.30350503,305,309,,304,,239,235,,304,
2009,56,COLEGIO SAN MARCOS DE ARICA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Particular Subvencionado,URBANO,FUNCIONANDO,-18.46710400,-70.30172348,314,322,,322,,34,33,,322,
2009,59,COLEGIO SAN JORGE,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Particular Pagado,URBANO,FUNCIONANDO,-18.50215027,-70.24618206,306,317,,305,,39,40,,305,
2009,60,COLEGIO ALEMAN DE ARICA,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Particular Subvencionado,URBANO,FUNCIONANDO,-18.49203409,-70.28068741,265,244,,254,,69,67,,254,
2009,67,ABRAHAM LINCOLN SCHOOL,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Particular Subvencionado,URBANO,FUNCIONANDO,-18.48146053,-70.31511859,286,275,,282,,56,57,,282,
2009,69,JUNIOR COLLEGE,ARICA,Arica,DE ARICA Y PARINACOTA  ,15,Particular Pagado,URBANO,FUNCIONANDO,-18.46383140,-70.29136776,280,284,,281,,33,33,,281,
2009,72,LICEO  VALLE DE CODPA,CAMARONES,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.83290070,-69.74458363,,,,,,2,2,,,
2009,75,ESCUELA VALLE DE GUANACAGUA,CAMARONES,Arica,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.82276558,-69.71333395,,,,,,2,2,,,
2009,78,LICEO GRANADEROS,PUTRE,Parinacota,DE ARICA Y PARINACOTA  ,15,Municipal,URBANO,FUNCIONANDO,-18.19582435,-69.56192860,245,276,,248,,16,16,,248,
2009,79,ESCUELA EL MARQUEZ,PUTRE,Parinacota,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.58071442,-69.49375545,,,,,,4,4,,,
2009,82,ESCUELA SAN FRANCISCO DE ASIS,PUTRE,Parinacota,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.26880162,-69.59646587,,,,,,2,2,,,
2009,83,ESCUELA COTA COTANI,PUTRE,Parinacota,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.52192416,-69.22052729,,,,,,1,1,,,
2009,86,ESCUELA SAN SANTIAGO DE BELEN,PUTRE,Parinacota,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-18.46778415,-69.51489316,,,,,,2,2,,,
2009,90,ESCUELA INTERNADO VISVIRI,GENERAL LAGOS,Parinacota,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-17.59488572,-69.48115627,,,,,,2,2,,,
2009,93,ESCUELA CHUJLLUTA,GENERAL LAGOS,Parinacota,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-17.89941579,-69.34921590,177,184,,193,,6,6,,193,
2009,103,ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22075631,-70.13855603,237,212,,221,,59,57,,221,
2009,111,ESCUELA GABRIELA MISTRAL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22586007,-70.14150307,242,223,,239,,52,53,,239,
2009,112,ESCUELA EDUARDO LLANOS,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.21447631,-70.13585908,221,214,,216,,54,56,,216,
2009,113,ESCUELA ALMIRANTE PATRICIO LYNCH,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.23221049,-70.13751944,,,,,,55,47,,,
2009,114,ESCUELA PLACIDO VILLARROEL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22023784,-70.14464942,207,190,,194,,30,28,,194,
2009,115,ESCUELA JAVIERA CARRERA VERDUGO,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.21679261,-70.15337252,247,221,,218,,27,27,,218,
2009,116,COLEGIO REPUBLICA DE CROACIA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22727554,-70.13500436,220,202,,208,,52,55,,208,
2009,117,ESCUELA PAULA JARAQUEMADA ALQUIZAR,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22081454,-70.14627125,201,189,,206,,56,54,,206,
2009,119,ESCUELA CENTENARIO,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.21395513,-70.14515860,200,190,,198,,36,36,,198,
2009,120,LICEO COM.Y TEC.ARTURO PRAT CHACON,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.20961931,-70.14361465,227,214,,216,,26,28,,216,
2009,122,ESCUELA THILDA PORTILLO OLIVARES,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.23615340,-70.14113788,257,237,,222,,34,35,,222,
2009,123,COLEGIO ESPANA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.23972041,-70.12885318,229,204,,203,,24,22,,203,
2009,125,ESCUELA PROFESOR MANUEL CASTRO RAMOS,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.24574204,-70.13798171,246,225,,250,,95,96,,250,
2009,126,COLEGIO REPUBLICA DE ITALIA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.24363433,-70.13138962,240,218,,232,,41,68,,232,
2009,127,LICEO MARIA AUXILIADORA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22258041,-70.14841871,316,294,,298,,64,64,,298,
2009,129,LICEO SUPERIOR GABRIELA MISTRAL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22111977,-70.15209309,256,262,,267,,6,7,,267,
2009,130,COLEGIO NORTH COLLEGE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22339436,-70.14414606,249,249,,255,,23,23,,255,
2009,131,LICEO PARTICULAR MIXTO ESCASCE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22447015,-70.14820285,226,207,,210,,21,22,,210,
2009,132,LICEO ACADEMIA IQUIQUE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.33293869,-70.13943265,287,284,,284,,108,109,,284,
2009,133,COLEGIO ADVENTISTA DE IQUIQUE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22547746,-70.14890900,270,270,,277,,20,20,,277,
2009,134,LICEO ATENEA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.21555748,-70.15433970,248,227,,234,,41,41,,234,
2009,144,COLEGIO IQUIQUE YOUNG SCHOOL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22375382,-70.14305749,260,243,,251,,36,37,,251,
2009,154,ESCUELA BASICA FRONTERIZA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.99683060,-69.77273855,,,,,,2,1,,,
2009,156,ESCUELA PISAGUA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.59798472,-70.21297554,,,,,,4,2,,,
2009,160,ESCUELA PACHICA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.86628571,-69.43372094,,,,,,5,5,,,
2009,161,LICEO DE HUARA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.99687623,-69.77263363,211,217,,219,,17,16,,219,
2009,162,ESCUELA SIBAYA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.78314675,-69.17414199,190,203,,186,,7,7,,186,
2009,167,ESCUELA CAMINA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-19.31180284,-69.42463304,244,248,,219,,7,7,,219,
2009,168,ESCUELA CUISAMA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.32428926,-69.45581333,,,,,,1,1,,,
2009,169,ESCUELA QUISTAGAMA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.34612940,-69.50804787,,,,,,3,2,,,
2009,170,ESCUELA NAMA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.19146314,-69.41265239,,,,,,2,2,,,
2009,171,ESCUELA APAMILCA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.30951548,-69.39277742,,,,,,1,1,,,
2009,172,ESCUELA CHAPIQUILTA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.31772736,-69.41053135,,,,,,3,3,,,
2009,173,ESCUELA MOQUELLA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.35069175,-69.51497425,,,,,,1,1,,,
2009,174,ESCUELA FRANCIA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.38155623,-69.57147460,,,,,,2,2,,,
2009,175,ESCUELA YALA YALA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.31468695,-69.40009088,,,,,,2,2,,,
2009,177,ESCUELA BASICA CARIQUIMA,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.46720963,-68.64475591,,,,,,3,3,,,
2009,178,LICEO TECNICO PROFESIONAL COLCHANE,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-19.27647790,-68.63913529,250,245,,244,,6,7,,244,
2009,179,ESCUELA BASICA MAUQUE,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.32282248,-68.88055632,,,,,,1,1,,,
2009,185,ESCUELA BASICA PISIGA-CHOQUE,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.30284134,-68.61779439,,,,,,2,2,,,
2009,187,ESCUELA VERTIENTE DEL SABER,PICA,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.48843843,-69.32476269,214,210,,208,,27,26,,208,
2009,188,ESC. MATILLA DE NUEVA EXTREMADURA,PICA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.51322715,-69.35998545,256,279,,253,,9,9,,253,
2009,192,ESCUELA BASICA MAMINA,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.07103589,-69.21761041,221,221,,216,,10,10,,216,
2009,193,ESCUELA BASICA POZO ALMONTE,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.26165927,-69.78409487,237,220,,226,,33,34,,226,
2009,195,ESCUELA BASICA LA TIRANA,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.33764658,-69.65542836,245,228,,244,,15,16,,244,
2009,196,ESCUELA BASICA HUATACONDO,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.92778172,-69.05335706,,,,,,1,1,,,
2009,198,ESCUELA BASICA LA HUAYCA,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.43056844,-69.56046287,239,,,,,6,5,,,
2009,201,ESCUELA CARLOS CONDELL DE LA HAZA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.09387946,-70.20394638,,,,,,28,14,,,
2009,203,ESCUELA PABLO NERUDA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.08918000,-70.19440786,231,204,,231,,54,51,,231,
2009,204,ESCUELA L.GRAL.BERNARDO O'HIGGINS R.,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.08531555,-70.18921907,203,210,,206,,41,10,,206,
2009,205,ESCUELA ARTURO PRAT CHACON,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.08868601,-70.19525665,217,206,,203,,53,51,,203,
2009,206,ESCUELA ESTADOS UNIDOS DE NORTEAMERICA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.10881136,-70.21001540,248,244,,237,,25,25,,237,
2009,208,COLEGIO SAGRADA FAMILIA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.09460395,-70.20492181,275,248,,269,,75,76,,269,
2009,210,ESCUELA ARTURO PEREZ CANTO,MARÍA ELENA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.34456834,-69.66779774,232,215,,230,,93,91,,230,
2009,214,ESCUELA IGNACIO CARRERA PINTO,MARÍA ELENA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.34555267,-69.66127650,,,,,,2,2,,,
2009,223,ESCUELA CLAUDIO ARRAU,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.44944082,-68.92604900,,,,,,20,20,,,
2009,224,ESCUELA GRECIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.46030308,-68.93369259,,,,,,62,60,,,
2009,225,ESCUELA REPUBLICA DE BOLIVIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.46270395,-68.92858855,,,,,,15,12,,,
2009,226,ESCUELA BASICA EMILIO SOTOMAYOR,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.43814664,-68.92265365,,,,,,51,44,,,
2009,227,ESCUELA BASICA PRESIDENTE BALMACEDA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45924127,-68.92285578,233,230,,227,,183,189,,227,
2009,228,ESCUELA BASICA VADO DE TOPATER,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.47691489,-68.92946586,,,,,,19,17,,,
2009,229,ESCUELA REPUBLICA DE CHILE,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.44410083,-68.90693552,,,,,,64,67,,,
2009,230,ESCUELA BASICA ANDRES BELLO,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45607672,-68.91752161,242,209,,221,,40,32,,221,
2009,231,ESCUELA BASICA JOHN FITZGERALD KENNEDY,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45445192,-68.92017592,,,,,,25,43,,,
2009,232,ESCUELA BASICA PEDRO VERGARA KELLER,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.44161093,-68.93208823,224,204,,212,,51,51,,212,
2009,234,ESCUELA REPUBLICA DE ECUADOR,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45113560,-68.93899381,211,201,,206,,35,35,,206,
2009,239,ESCUELA BASICA 21 DE MAYO,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45131356,-68.93217098,233,211,,216,,46,41,,216,
2009,240,ESCUELA BASICA REPUBLICA DE FRANCIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.47485634,-68.93230533,,,,,,11,12,,,
2009,246,ESCUELA BASICA SENORA DE LA CANDELARIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.33769756,-68.21237749,,,,,,3,3,,,
2009,252,ESCUELA BASICA SAN FRANCISCO,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.34274831,-68.65013594,,,,,,4,5,,,
2009,253,COLEGIO ADVENTISTA DE CALAMA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.46550360,-68.92655564,259,244,,247,,77,77,,247,
2009,254,FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.46208920,-68.92760717,268,243,,266,,110,106,,266,
2009,255,COLEGIO  EJERCITO DE SALVACION,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.45990430,-68.93066026,255,240,,224,,69,69,,224,
2009,256,INSTITUTO OBISPO SILVA LEZAETA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.47694993,-68.92701620,271,253,,262,,139,139,,262,
2009,257,COLEGIO CHUQUICAMATA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.47759329,-68.91274566,305,294,,303,,104,102,,303,
2009,268,ESC. BASICA RURAL SAN ANTONIO DE PADUA,OLLAGÜE,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-21.22388393,-68.25250950,237,205,,234,,6,6,,234,
2009,269,ESCUELA BASICA SAN PEDRO DE ATACAMA,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.91184543,-68.20381488,258,252,,257,,48,47,,257,
2009,270,ESCUELA BASICA TOCONAO,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.19017015,-68.00642913,295,279,,269,,16,16,,269,
2009,271,ESCUELA BASICA CAMAR,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.91159014,-68.19795611,,,,,,3,3,,,
2009,273,ESCUELA BASICA SOLOR,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.94903450,-68.18260789,,,,,,2,2,,,
2009,274,ESCUELA BASICA SAN ROQUE,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-23.67869150,-68.07309409,,,,,,3,3,,,
2009,277,ESCUELA BASICA SAN BARTOLOME,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.90842871,-68.19797471,,,,,,4,4,,,
2009,284,LICEO MARIO BAHAMONDE SILVA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.65363642,-70.39889493,,,,,,8,7,,,
2009,285,LICEO MARTA NAREA DIAZ,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.65032073,-70.40104584,267,243,,246,,59,59,,246,
2009,288,ESCUELA JAPON,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.62618924,-70.37999961,276,255,,252,,130,129,,252,
2009,289,ESCUELA ESPANA,ANTOFAGASTA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.62008243,-70.37818120,246,223,,220,,52,54,,220,
