agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,simce_leng,simce_mate,simce_comp,simce_nat,simce_soc,alumnos_leng,alumnos_mate,alumnos_comp,alumnos_nat,alumnos_soc
2007,94,ESCUELA GUACOYO,GENERAL LAGOS,Parinacota,DE ARICA Y PARINACOTA  ,15,Municipal,RURAL,FUNCIONANDO,-17.76012855,-69.34494484,,,,,,3,3,,,
2007,103,ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22075631,-70.13855603,225,209,,218,,69,66,,218,
2007,110,ESCUELA DOMINGO SANTA MARIA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22462578,-70.13538716,252,251,,249,,16,16,,249,
2007,111,ESCUELA GABRIELA MISTRAL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22586007,-70.14150307,214,201,,208,,41,39,,208,
2007,112,ESCUELA EDUARDO LLANOS,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.21447631,-70.13585908,228,224,,211,,37,38,,211,
2007,113,ESCUELA ALMIRANTE PATRICIO LYNCH,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.23221049,-70.13751944,228,221,,222,,103,103,,222,
2007,114,ESCUELA PLACIDO VILLARROEL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22023784,-70.14464942,218,203,,211,,61,61,,211,
2007,115,ESCUELA JAVIERA CARRERA VERDUGO,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.21679261,-70.15337252,229,226,,234,,45,43,,234,
2007,116,COLEGIO REPUBLICA DE CROACIA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22727554,-70.13500436,227,210,,220,,83,83,,220,
2007,117,ESCUELA PAULA JARAQUEMADA ALQUIZAR,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.22081454,-70.14627125,232,211,,218,,75,75,,218,
2007,119,ESCUELA CENTENARIO,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.21395513,-70.14515860,203,196,,198,,38,36,,198,
2007,120,LICEO COM.Y TEC.ARTURO PRAT CHACON,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.20961931,-70.14361465,221,223,,215,,35,35,,215,
2007,122,ESCUELA THILDA PORTILLO OLIVARES,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.23615340,-70.14113788,232,219,,227,,60,60,,227,
2007,123,COLEGIO ESPANA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.23972041,-70.12885318,,,,,,33,30,,,
2007,125,ESCUELA PROFESOR MANUEL CASTRO RAMOS,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.24574204,-70.13798171,259,247,,253,,104,103,,253,
2007,126,COLEGIO REPUBLICA DE ITALIA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.24363433,-70.13138962,229,233,,238,,100,103,,238,
2007,127,LICEO MARIA AUXILIADORA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22258041,-70.14841871,293,276,,285,,85,86,,285,
2007,129,LICEO SUPERIOR GABRIELA MISTRAL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22111977,-70.15209309,224,200,,194,,11,11,,194,
2007,130,COLEGIO NORTH COLLEGE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22339436,-70.14414606,298,291,,294,,38,38,,294,
2007,131,LICEO PARTICULAR MIXTO ESCASCE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22447015,-70.14820285,259,245,,250,,30,30,,250,
2007,132,LICEO ACADEMIA IQUIQUE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.33293869,-70.13943265,286,300,,288,,110,111,,288,
2007,133,COLEGIO ADVENTISTA DE IQUIQUE,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22547746,-70.14890900,228,227,,239,,55,56,,239,
2007,134,LICEO ATENEA,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.21555748,-70.15433970,249,237,,251,,59,59,,251,
2007,144,COLEGIO IQUIQUE YOUNG SCHOOL,IQUIQUE,IQUIQUE,DE TARAPACÁ            ,1,Particular Subvencionado,URBANO,FUNCIONANDO,-20.22375382,-70.14305749,259,240,,252,,30,30,,252,
2007,154,ESCUELA BASICA FRONTERIZA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.99683060,-69.77273855,,,,,,2,2,,,
2007,156,ESCUELA PISAGUA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.59798472,-70.21297554,,,,,,4,4,,,
2007,159,ESCUELA JAINA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.55465319,-69.24601390,,,,,,1,1,,,
2007,160,ESCUELA PACHICA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.86628571,-69.43372094,191,208,,214,,7,7,,214,
2007,161,LICEO DE HUARA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.99687623,-69.77263363,211,189,,204,,19,19,,204,
2007,162,ESCUELA SIBAYA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.78314675,-69.17414199,,,,,,2,2,,,
2007,165,ESCUELA CHUSMIZA,HUARA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.68392499,-69.18839342,,,,,,2,2,,,
2007,167,ESCUELA CAMINA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-19.31180284,-69.42463304,252,232,,240,,10,10,,240,
2007,169,ESCUELA QUISTAGAMA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.34612940,-69.50804787,,,,,,4,4,,,
2007,170,ESCUELA NAMA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.19146314,-69.41265239,,,,,,2,2,,,
2007,171,ESCUELA APAMILCA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.30951548,-69.39277742,,,,,,2,2,,,
2007,172,ESCUELA CHAPIQUILTA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.31772736,-69.41053135,,,,,,4,4,,,
2007,173,ESCUELA MOQUELLA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.35069175,-69.51497425,,,,,,1,1,,,
2007,174,ESCUELA FRANCIA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.38155623,-69.57147460,,,,,,4,4,,,
2007,175,ESCUELA YALA YALA,CAMIÑA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.31468695,-69.40009088,,,,,,1,1,,,
2007,178,LICEO TECNICO PROFESIONAL COLCHANE,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-19.27647790,-68.63913529,206,200,,224,,11,11,,224,
2007,179,ESCUELA BASICA MAUQUE,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.32282248,-68.88055632,,,,,,1,1,,,
2007,185,ESCUELA BASICA PISIGA-CHOQUE,COLCHANE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-19.30284134,-68.61779439,,,,,,2,2,,,
2007,187,ESCUELA VERTIENTE DEL SABER,PICA,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.48843843,-69.32476269,235,231,,235,,29,29,,235,
2007,188,ESC. MATILLA DE NUEVA EXTREMADURA,PICA,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.51322715,-69.35998545,,,,,,5,5,,,
2007,192,ESCUELA BASICA MAMINA,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.07103589,-69.21761041,221,204,,212,,8,8,,212,
2007,193,ESCUELA BASICA POZO ALMONTE,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,URBANO,FUNCIONANDO,-20.26165927,-69.78409487,217,206,,223,,48,46,,223,
2007,195,ESCUELA BASICA LA TIRANA,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.33764658,-69.65542836,233,221,,220,,18,19,,220,
2007,196,ESCUELA BASICA HUATACONDO,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.92778172,-69.05335706,,,,,,1,1,,,
2007,198,ESCUELA BASICA LA HUAYCA,POZO ALMONTE,Tamarugal,DE TARAPACÁ            ,1,Municipal,RURAL,FUNCIONANDO,-20.43056844,-69.56046287,250,224,,224,,11,11,,224,
2007,201,ESCUELA CARLOS CONDELL DE LA HAZA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.09387946,-70.20394638,218,211,,224,,79,79,,224,
2007,203,ESCUELA PABLO NERUDA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.08918000,-70.19440786,243,231,,235,,64,64,,235,
2007,204,ESCUELA L.GRAL.BERNARDO O'HIGGINS R.,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.08531555,-70.18921907,214,197,,214,,66,65,,214,
2007,205,ESCUELA ARTURO PRAT CHACON,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.08868601,-70.19525665,235,220,,225,,67,65,,225,
2007,206,ESCUELA ESTADOS UNIDOS DE NORTEAMERICA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.10881136,-70.21001540,202,180,,194,,21,22,,194,
2007,208,COLEGIO SAGRADA FAMILIA,TOCOPILLA,Antofagasta,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.09460395,-70.20492181,246,239,,249,,79,79,,249,
2007,210,ESCUELA ARTURO PEREZ CANTO,MARÍA ELENA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.34456834,-69.66779774,240,223,,219,,97,97,,219,
2007,214,ESCUELA IGNACIO CARRERA PINTO,MARÍA ELENA,Antofagasta,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.34555267,-69.66127650,,,,,,1,1,,,
2007,223,ESCUELA CLAUDIO ARRAU,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.44944082,-68.92604900,239,224,,232,,110,110,,232,
2007,224,ESCUELA GRECIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.46030308,-68.93369259,241,222,,234,,120,119,,234,
2007,225,ESCUELA REPUBLICA DE BOLIVIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.46270395,-68.92858855,263,266,,265,,173,173,,265,
2007,226,ESCUELA BASICA EMILIO SOTOMAYOR,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.43814664,-68.92265365,260,241,,251,,148,149,,251,
2007,227,ESCUELA BASICA PRESIDENTE BALMACEDA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45924127,-68.92285578,229,222,,232,,196,198,,232,
2007,228,ESCUELA BASICA VADO DE TOPATER,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.47691489,-68.92946586,252,256,,251,,107,109,,251,
2007,229,ESCUELA REPUBLICA DE CHILE,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.44410083,-68.90693552,241,215,,228,,43,43,,228,
2007,230,ESCUELA BASICA ANDRES BELLO,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45607672,-68.91752161,246,238,,237,,67,67,,237,
2007,231,ESCUELA BASICA JOHN FITZGERALD KENNEDY,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45445192,-68.92017592,227,218,,225,,73,72,,225,
2007,232,ESCUELA BASICA PEDRO VERGARA KELLER,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.44161093,-68.93208823,220,208,,221,,58,59,,221,
2007,234,ESCUELA REPUBLICA DE ECUADOR,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45113560,-68.93899381,200,186,,205,,55,56,,205,
2007,239,ESCUELA BASICA 21 DE MAYO,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.45131356,-68.93217098,233,243,,231,,62,62,,231,
2007,240,ESCUELA BASICA REPUBLICA DE FRANCIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.47485634,-68.93230533,240,233,,227,,77,76,,227,
2007,243,ESCUELA BASICA PUKARA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.26803052,-68.63122024,,,,,,1,1,,,
2007,246,ESCUELA BASICA SENORA DE LA CANDELARIA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.33769756,-68.21237749,,,,,,5,5,,,
2007,249,ESCUELA BASICA SAN ANDRES,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.11495425,-68.31687474,,,,,,2,2,,,
2007,252,ESCUELA BASICA SAN FRANCISCO,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.34274831,-68.65013594,242,225,,236,,14,14,,236,
2007,253,COLEGIO ADVENTISTA DE CALAMA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.46550360,-68.92655564,261,248,,260,,88,89,,260,
2007,254,FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.46208920,-68.92760717,280,265,,273,,81,81,,273,
2007,255,COLEGIO  EJERCITO DE SALVACION,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.45990430,-68.93066026,267,270,,266,,106,107,,266,
2007,256,INSTITUTO OBISPO SILVA LEZAETA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.47694993,-68.92701620,257,247,,267,,127,129,,267,
2007,257,COLEGIO CHUQUICAMATA,CALAMA,El Loa,DE ANTOFAGASTA         ,2,Particular Subvencionado,URBANO,FUNCIONANDO,-22.47759329,-68.91274566,294,304,,303,,135,136,,303,
2007,268,ESC. BASICA RURAL SAN ANTONIO DE PADUA,OLLAGÜE,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-21.22388393,-68.25250950,,,,,,2,2,,,
2007,269,ESCUELA BASICA SAN PEDRO DE ATACAMA,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-22.91184543,-68.20381488,233,224,,238,,30,30,,238,
2007,270,ESCUELA BASICA TOCONAO,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,URBANO,FUNCIONANDO,-23.19017015,-68.00642913,252,263,,258,,11,11,,258,
2007,271,ESCUELA BASICA CAMAR,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.91159014,-68.19795611,,,,,,2,2,,,
2007,273,ESCUELA BASICA SOLOR,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.94903450,-68.18260789,,,,,,1,1,,,
2007,274,ESCUELA BASICA SAN ROQUE,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-23.67869150,-68.07309409,,,,,,5,5,,,
2007,275,ESCUELA BASICA ANDINA,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-22.90804001,-68.20150671,,,,,,1,1,,,
2007,276,ESCUELA BASICA TALABRE,SAN PEDRO DE ATACAMA,El Loa,DE ANTOFAGASTA         ,2,Municipal,RURAL,FUNCIONANDO,-23.32527508,-67.83606270,,,,,,2,2,,,
